"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","POP","WOMEN","MLN_PER","A","1993",28648.0085907214,
"TUR","POP","WOMEN","MLN_PER","A","1994",29136.3362784044,
"TUR","POP","WOMEN","MLN_PER","A","1995",29628.0279136268,
"TUR","POP","WOMEN","MLN_PER","A","1996",30123.9280984851,
"TUR","POP","WOMEN","MLN_PER","A","1997",30624.3978380355,
"TUR","POP","WOMEN","MLN_PER","A","1998",31117.3552893055,
"TUR","POP","WOMEN","MLN_PER","A","1999",31626.5709904381,
"TUR","POP","WOMEN","MLN_PER","A","2000",32105.327,
"TUR","POP","WOMEN","MLN_PER","A","2001",32545.1315,
"TUR","POP","WOMEN","MLN_PER","A","2002",32956.4615,
"TUR","POP","WOMEN","MLN_PER","A","2003",33347.3435,
"TUR","POP","WOMEN","MLN_PER","A","2004",33745.0275,
"TUR","POP","WOMEN","MLN_PER","A","2005",34159.1565,
"TUR","POP","WOMEN","MLN_PER","A","2006",34584.9455,
"TUR","POP","WOMEN","MLN_PER","A","2007",35012.1405463819,
"TUR","POP","WOMEN","MLN_PER","A","2008",35412.839,
"TUR","POP","WOMEN","MLN_PER","A","2009",35857.398,
"TUR","POP","WOMEN","MLN_PER","A","2010",36389.331,
"TUR","POP","WOMEN","MLN_PER","A","2011",36935.568,
"TUR","POP","WOMEN","MLN_PER","A","2012",37431.271,
"TUR","POP","WOMEN","MLN_PER","A","2013",37932.864,
"TUR","POP","WOMEN","MLN_PER","A","2014",38453.058,
"TUR","POP","WOMEN","MLN_PER","A","2015",38970.738,
"TUR","POP","WOMEN","MLN_PER","A","2016",39500.548,
"TUR","POP","WOMEN","MLN_PER","A","2017",40023.311,
"TUR","POP","WOMEN","MLN_PER","A","2018",40569.649,
"TUR","POP","WOMEN","MLN_PER","A","2019",41148.886,
"TUR","POP","WOMEN","MLN_PER","A","2020",41566.123,
"GBR","POP","TOT","AGRWTH","A","1951",-0.180756152817115,
"GBR","POP","TOT","AGRWTH","A","1952",0.32126987894914,
"GBR","POP","TOT","AGRWTH","A","1953",0.330731907645959,
"GBR","POP","TOT","AGRWTH","A","1954",0.343650569468377,
"GBR","POP","TOT","AGRWTH","A","1955",0.361243112976137,
"GBR","POP","TOT","AGRWTH","A","1956",0.471051574777412,
"GBR","POP","TOT","AGRWTH","A","1957",0.483012693792777,
"GBR","POP","TOT","AGRWTH","A","1958",0.436827768915755,
"GBR","POP","TOT","AGRWTH","A","1959",0.590298522307111,
"GBR","POP","TOT","AGRWTH","A","1960",0.890948913309439,
"GBR","POP","TOT","AGRWTH","A","1961",0.496507785357464,
"GBR","POP","TOT","AGRWTH","A","1962",1.19940577815518,
"GBR","POP","TOT","AGRWTH","A","1963",0.631917645236149,
"GBR","POP","TOT","AGRWTH","A","1964",0.721894549370135,
"GBR","POP","TOT","AGRWTH","A","1965",0.684352556241758,
"GBR","POP","TOT","AGRWTH","A","1966",0.401207295947329,
"GBR","POP","TOT","AGRWTH","A","1967",0.593368109620321,
"GBR","POP","TOT","AGRWTH","A","1968",0.553126318699708,
"GBR","POP","TOT","AGRWTH","A","1969",0.454936010491566,
"GBR","POP","TOT","AGRWTH","A","1970",0.31818345518061,
"GBR","POP","TOT","AGRWTH","A","1971",0.390074079126631,
"GBR","POP","TOT","AGRWTH","A","1972",0.301573381482371,
"GBR","POP","TOT","AGRWTH","A","1973",0.224997284598516,
"GBR","POP","TOT","AGRWTH","A","1974",0.0226758164152101,
"GBR","POP","TOT","AGRWTH","A","1975",-0.0176471711659307,
"GBR","POP","TOT","AGRWTH","A","1976",-0.0170687015504186,
"GBR","POP","TOT","AGRWTH","A","1977",-0.0466254155102591,
"GBR","POP","TOT","AGRWTH","A","1978",-0.0211514843145326,
"GBR","POP","TOT","AGRWTH","A","1979",0.110413279925736,
"GBR","POP","TOT","AGRWTH","A","1980",0.159352623654178,
"GBR","POP","TOT","AGRWTH","A","1981",0.0493363417891668,
"GBR","POP","TOT","AGRWTH","A","1982",-0.118445712887294,
"GBR","POP","TOT","AGRWTH","A","1983",0.0443519002629048,
"GBR","POP","TOT","AGRWTH","A","1984",0.166294724646567,
"GBR","POP","TOT","AGRWTH","A","1985",0.256390224262027,
"GBR","POP","TOT","AGRWTH","A","1986",0.229656794118112,
"GBR","POP","TOT","AGRWTH","A","1987",0.211917559918097,
"GBR","POP","TOT","AGRWTH","A","1988",0.198031975166238,
"GBR","POP","TOT","AGRWTH","A","1989",0.281119088808915,
"GBR","POP","TOT","AGRWTH","A","1990",0.282151390246741,
"GBR","POP","TOT","AGRWTH","A","1991",0.35145669290582,
"GBR","POP","TOT","AGRWTH","A","1992",0.253961365183706,
"GBR","POP","TOT","AGRWTH","A","1993",0.224641930740774,
"GBR","POP","TOT","AGRWTH","A","1994",0.256880973659564,
"GBR","POP","TOT","AGRWTH","A","1995",0.281106066842147,
"GBR","POP","TOT","AGRWTH","A","1996",0.240543702702012,
"GBR","POP","TOT","AGRWTH","A","1997",0.257674912825504,
"GBR","POP","TOT","AGRWTH","A","1998",0.275565582607434,
"GBR","POP","TOT","AGRWTH","A","1999",0.358245753228011,
"GBR","POP","TOT","AGRWTH","A","2000",0.343597118192873,
"GBR","POP","TOT","AGRWTH","A","2001",0.385406971921116,
"GBR","POP","TOT","AGRWTH","A","2002",0.42742024869785,
"GBR","POP","TOT","AGRWTH","A","2003",0.456467463514313,
"GBR","POP","TOT","AGRWTH","A","2004",0.526022063407908,
"GBR","POP","TOT","AGRWTH","A","2005",0.772158781221078,
"GBR","POP","TOT","AGRWTH","A","2006",0.684933887710377,
"GBR","POP","TOT","AGRWTH","A","2007",0.808863593570935,
"GBR","POP","TOT","AGRWTH","A","2008",0.823066884162881,
"GBR","POP","TOT","AGRWTH","A","2009",0.706385239645358,
"GBR","POP","TOT","AGRWTH","A","2010",0.801423233348998,
"GBR","POP","TOT","AGRWTH","A","2011",0.837625169982353,
"GBR","POP","TOT","AGRWTH","A","2012",0.663481137635064,
"GBR","POP","TOT","AGRWTH","A","2013",0.628873418629581,
"GBR","POP","TOT","AGRWTH","A","2014",0.766075953300469,
"GBR","POP","TOT","AGRWTH","A","2015",0.794594130677035,
"GBR","POP","TOT","AGRWTH","A","2016",0.826324249807641,
"GBR","POP","TOT","AGRWTH","A","2017",0.59739013741367,
"GBR","POP","TOT","AGRWTH","A","2018",0.598606343415314,
"GBR","POP","TOT","AGRWTH","A","2019",0.543770616785742,
"GBR","POP","TOT","AGRWTH","A","2020",0.425809275584086,
"GBR","POP","MEN","MLN_PER","A","1950",24.339097,
"GBR","POP","MEN","MLN_PER","A","1951",24.146177,
"GBR","POP","MEN","MLN_PER","A","1952",24.221687,
"GBR","POP","MEN","MLN_PER","A","1953",24.325396,
"GBR","POP","MEN","MLN_PER","A","1954",24.411135,
"GBR","POP","MEN","MLN_PER","A","1955",24.523519,
"GBR","POP","MEN","MLN_PER","A","1956",24.660595,
"GBR","POP","MEN","MLN_PER","A","1957",24.79449,
"GBR","POP","MEN","MLN_PER","A","1958",24.907449,
"GBR","POP","MEN","MLN_PER","A","1959",25.065231,
"GBR","POP","MEN","MLN_PER","A","1960",25.339455,
"GBR","POP","MEN","MLN_PER","A","1961",25.480791,
"GBR","POP","MEN","MLN_PER","A","1962",25.853867,
"GBR","POP","MEN","MLN_PER","A","1963",26.038336,
"GBR","POP","MEN","MLN_PER","A","1964",26.2544,
"GBR","POP","MEN","MLN_PER","A","1965",26.440497,
"GBR","POP","MEN","MLN_PER","A","1966",26.5054,
"GBR","POP","MEN","MLN_PER","A","1967",26.681,
"GBR","POP","MEN","MLN_PER","A","1968",26.8519,
"GBR","POP","MEN","MLN_PER","A","1969",26.983675,
"GBR","POP","MEN","MLN_PER","A","1970",27.072875,
"GBR","POP","MEN","MLN_PER","A","1971",27.167319,
"GBR","POP","MEN","MLN_PER","A","1972",27.259412,
"GBR","POP","MEN","MLN_PER","A","1973",27.331657,
"GBR","POP","MEN","MLN_PER","A","1974",27.348746,
"GBR","POP","MEN","MLN_PER","A","1975",27.361012,
"GBR","POP","MEN","MLN_PER","A","1976",27.36041,
"GBR","POP","MEN","MLN_PER","A","1977",27.344975,
"GBR","POP","MEN","MLN_PER","A","1978",27.329551,
"GBR","POP","MEN","MLN_PER","A","1979",27.373278,
"GBR","POP","MEN","MLN_PER","A","1980",27.411125,
"GBR","POP","MEN","MLN_PER","A","1981",27.411585,
"GBR","POP","MEN","MLN_PER","A","1982",27.363571,
"GBR","POP","MEN","MLN_PER","A","1983",27.371429,
"GBR","POP","MEN","MLN_PER","A","1984",27.420625,
"GBR","POP","MEN","MLN_PER","A","1985",27.488765,
"GBR","POP","MEN","MLN_PER","A","1986",27.541922,
"GBR","POP","MEN","MLN_PER","A","1987",27.59886,
"GBR","POP","MEN","MLN_PER","A","1988",27.651624,
"GBR","POP","MEN","MLN_PER","A","1989",27.728836,
"GBR","POP","MEN","MLN_PER","A","1990",27.818539,
"GBR","POP","MEN","MLN_PER","A","1991",27.909002,
"GBR","POP","MEN","MLN_PER","A","1992",27.976849,
"GBR","POP","MEN","MLN_PER","A","1993",28.039273,
"GBR","POP","MEN","MLN_PER","A","1994",28.108331,
"GBR","POP","MEN","MLN_PER","A","1995",28.203701,
"GBR","POP","MEN","MLN_PER","A","1996",28.287144,
"GBR","POP","MEN","MLN_PER","A","1997",28.371035,
"GBR","POP","MEN","MLN_PER","A","1998",28.45836,
"GBR","POP","MEN","MLN_PER","A","1999",28.578474,
"GBR","POP","MEN","MLN_PER","A","2000",28.69045,
"GBR","POP","MEN","MLN_PER","A","2001",28.832264,
"GBR","POP","MEN","MLN_PER","A","2002",28.972747,
"GBR","POP","MEN","MLN_PER","A","2003",29.125318,
"GBR","POP","MEN","MLN_PER","A","2004",29.296969,
"GBR","POP","MEN","MLN_PER","A","2005",29.540981,
"GBR","POP","MEN","MLN_PER","A","2006",29.761579,
"GBR","POP","MEN","MLN_PER","A","2007",30.027882,
"GBR","POP","MEN","MLN_PER","A","2008",30.300623,
"GBR","POP","MEN","MLN_PER","A","2009",30.532212,
"GBR","POP","MEN","MLN_PER","A","2010",30.805493,
"GBR","POP","MEN","MLN_PER","A","2011",31.097259,
"GBR","POP","MEN","MLN_PER","A","2012",31.315222,
"GBR","POP","MEN","MLN_PER","A","2013",31.533021,
"GBR","POP","MEN","MLN_PER","A","2014",31.793752,
"GBR","POP","MEN","MLN_PER","A","2015",32.074445,
"GBR","POP","MEN","MLN_PER","A","2016",32.377674,
"GBR","POP","MEN","MLN_PER","A","2017",32.581801,
"GBR","POP","MEN","MLN_PER","A","2018",32.790202,
"GBR","POP","MEN","MLN_PER","A","2019",32.978229,
"GBR","POP","MEN","MLN_PER","A","2020",33.145709,
"GBR","POP","TOT","MLN_PER","A","1950",50.373389,
"GBR","POP","TOT","MLN_PER","A","1951",50.282336,
"GBR","POP","TOT","MLN_PER","A","1952",50.443878,
"GBR","POP","TOT","MLN_PER","A","1953",50.610712,
"GBR","POP","TOT","MLN_PER","A","1954",50.784636,
"GBR","POP","TOT","MLN_PER","A","1955",50.968092,
"GBR","POP","TOT","MLN_PER","A","1956",51.208178,
"GBR","POP","TOT","MLN_PER","A","1957",51.45552,
"GBR","POP","TOT","MLN_PER","A","1958",51.680292,
"GBR","POP","TOT","MLN_PER","A","1959",51.98536,
"GBR","POP","TOT","MLN_PER","A","1960",52.448523,
"GBR","POP","TOT","MLN_PER","A","1961",52.708934,
"GBR","POP","TOT","MLN_PER","A","1962",53.341128,
"GBR","POP","TOT","MLN_PER","A","1963",53.6782,
"GBR","POP","TOT","MLN_PER","A","1964",54.0657,
"GBR","POP","TOT","MLN_PER","A","1965",54.4357,
"GBR","POP","TOT","MLN_PER","A","1966",54.6541,
"GBR","POP","TOT","MLN_PER","A","1967",54.9784,
"GBR","POP","TOT","MLN_PER","A","1968",55.2825,
"GBR","POP","TOT","MLN_PER","A","1969",55.534,
"GBR","POP","TOT","MLN_PER","A","1970",55.7107,
"GBR","POP","TOT","MLN_PER","A","1971",55.928013,
"GBR","POP","TOT","MLN_PER","A","1972",56.096677,
"GBR","POP","TOT","MLN_PER","A","1973",56.222893,
"GBR","POP","TOT","MLN_PER","A","1974",56.235642,
"GBR","POP","TOT","MLN_PER","A","1975",56.225718,
"GBR","POP","TOT","MLN_PER","A","1976",56.216121,
"GBR","POP","TOT","MLN_PER","A","1977",56.18991,
"GBR","POP","TOT","MLN_PER","A","1978",56.178025,
"GBR","POP","TOT","MLN_PER","A","1979",56.240053,
"GBR","POP","TOT","MLN_PER","A","1980",56.329673,
"GBR","POP","TOT","MLN_PER","A","1981",56.357464,
"GBR","POP","TOT","MLN_PER","A","1982",56.290711,
"GBR","POP","TOT","MLN_PER","A","1983",56.315677,
"GBR","POP","TOT","MLN_PER","A","1984",56.409327,
"GBR","POP","TOT","MLN_PER","A","1985",56.553955,
"GBR","POP","TOT","MLN_PER","A","1986",56.683835,
"GBR","POP","TOT","MLN_PER","A","1987",56.803958,
"GBR","POP","TOT","MLN_PER","A","1988",56.916448,
"GBR","POP","TOT","MLN_PER","A","1989",57.076451,
"GBR","POP","TOT","MLN_PER","A","1990",57.237493,
"GBR","POP","TOT","MLN_PER","A","1991",57.438658,
"GBR","POP","TOT","MLN_PER","A","1992",57.58453,
"GBR","POP","TOT","MLN_PER","A","1993",57.713889,
"GBR","POP","TOT","MLN_PER","A","1994",57.862145,
"GBR","POP","TOT","MLN_PER","A","1995",58.024799,
"GBR","POP","TOT","MLN_PER","A","1996",58.164374,
"GBR","POP","TOT","MLN_PER","A","1997",58.314249,
"GBR","POP","TOT","MLN_PER","A","1998",58.474943,
"GBR","POP","TOT","MLN_PER","A","1999",58.684427,
"GBR","POP","TOT","MLN_PER","A","2000",58.886065,
"GBR","POP","TOT","MLN_PER","A","2001",59.113016,
"GBR","POP","TOT","MLN_PER","A","2002",59.365677,
"GBR","POP","TOT","MLN_PER","A","2003",59.636662,
"GBR","POP","TOT","MLN_PER","A","2004",59.950364,
"GBR","POP","TOT","MLN_PER","A","2005",60.413276,
"GBR","POP","TOT","MLN_PER","A","2006",60.827067,
"GBR","POP","TOT","MLN_PER","A","2007",61.319075,
"GBR","POP","TOT","MLN_PER","A","2008",61.823772,
"GBR","POP","TOT","MLN_PER","A","2009",62.260486,
"GBR","POP","TOT","MLN_PER","A","2010",62.759456,
"GBR","POP","TOT","MLN_PER","A","2011",63.285145,
"GBR","POP","TOT","MLN_PER","A","2012",63.70503,
"GBR","POP","TOT","MLN_PER","A","2013",64.105654,
"GBR","POP","TOT","MLN_PER","A","2014",64.596752,
"GBR","POP","TOT","MLN_PER","A","2015",65.110034,
"GBR","POP","TOT","MLN_PER","A","2016",65.648054,
"GBR","POP","TOT","MLN_PER","A","2017",66.040229,
"GBR","POP","TOT","MLN_PER","A","2018",66.43555,
"GBR","POP","TOT","MLN_PER","A","2019",66.796807,
"GBR","POP","TOT","MLN_PER","A","2020",67.081234,
"GBR","POP","WOMEN","MLN_PER","A","1950",26034.292,
"GBR","POP","WOMEN","MLN_PER","A","1951",26136.159,
"GBR","POP","WOMEN","MLN_PER","A","1952",26222.191,
"GBR","POP","WOMEN","MLN_PER","A","1953",26285.316,
"GBR","POP","WOMEN","MLN_PER","A","1954",26373.501,
"GBR","POP","WOMEN","MLN_PER","A","1955",26444.573,
"GBR","POP","WOMEN","MLN_PER","A","1956",26547.583,
"GBR","POP","WOMEN","MLN_PER","A","1957",26661.03,
"GBR","POP","WOMEN","MLN_PER","A","1958",26772.843,
"GBR","POP","WOMEN","MLN_PER","A","1959",26920.129,
"GBR","POP","WOMEN","MLN_PER","A","1960",27109.068,
"GBR","POP","WOMEN","MLN_PER","A","1961",27228.143,
"GBR","POP","WOMEN","MLN_PER","A","1962",27487.261,
"GBR","POP","WOMEN","MLN_PER","A","1963",27639.864,
"GBR","POP","WOMEN","MLN_PER","A","1964",27811.3,
"GBR","POP","WOMEN","MLN_PER","A","1965",27995.203,
"GBR","POP","WOMEN","MLN_PER","A","1966",28148.7,
"GBR","POP","WOMEN","MLN_PER","A","1967",28297.4,
"GBR","POP","WOMEN","MLN_PER","A","1968",28430.6,
"GBR","POP","WOMEN","MLN_PER","A","1969",28550.325,
"GBR","POP","WOMEN","MLN_PER","A","1970",28637.825,
"GBR","POP","WOMEN","MLN_PER","A","1971",28760.694,
"GBR","POP","WOMEN","MLN_PER","A","1972",28837.265,
"GBR","POP","WOMEN","MLN_PER","A","1973",28891.236,
"GBR","POP","WOMEN","MLN_PER","A","1974",28886.896,
"GBR","POP","WOMEN","MLN_PER","A","1975",28864.706,
"GBR","POP","WOMEN","MLN_PER","A","1976",28855.711,
"GBR","POP","WOMEN","MLN_PER","A","1977",28844.935,
"GBR","POP","WOMEN","MLN_PER","A","1978",28848.474,
"GBR","POP","WOMEN","MLN_PER","A","1979",28866.775,
"GBR","POP","WOMEN","MLN_PER","A","1980",28918.548,
"GBR","POP","WOMEN","MLN_PER","A","1981",28945.879,
"GBR","POP","WOMEN","MLN_PER","A","1982",28927.14,
"GBR","POP","WOMEN","MLN_PER","A","1983",28944.248,
"GBR","POP","WOMEN","MLN_PER","A","1984",28988.702,
"GBR","POP","WOMEN","MLN_PER","A","1985",29065.19,
"GBR","POP","WOMEN","MLN_PER","A","1986",29141.913,
"GBR","POP","WOMEN","MLN_PER","A","1987",29205.098,
"GBR","POP","WOMEN","MLN_PER","A","1988",29264.824,
"GBR","POP","WOMEN","MLN_PER","A","1989",29347.615,
"GBR","POP","WOMEN","MLN_PER","A","1990",29418.954,
"GBR","POP","WOMEN","MLN_PER","A","1991",29529.656,
"GBR","POP","WOMEN","MLN_PER","A","1992",29607.681,
"GBR","POP","WOMEN","MLN_PER","A","1993",29674.616,
"GBR","POP","WOMEN","MLN_PER","A","1994",29753.814,
"GBR","POP","WOMEN","MLN_PER","A","1995",29821.098,
"GBR","POP","WOMEN","MLN_PER","A","1996",29877.23,
"GBR","POP","WOMEN","MLN_PER","A","1997",29943.214,
"GBR","POP","WOMEN","MLN_PER","A","1998",30016.583,
"GBR","POP","WOMEN","MLN_PER","A","1999",30105.953,
"GBR","POP","WOMEN","MLN_PER","A","2000",30195.615,
"GBR","POP","WOMEN","MLN_PER","A","2001",30280.752,
"GBR","POP","WOMEN","MLN_PER","A","2002",30392.93,
"GBR","POP","WOMEN","MLN_PER","A","2003",30511.344,
"GBR","POP","WOMEN","MLN_PER","A","2004",30653.395,
"GBR","POP","WOMEN","MLN_PER","A","2005",30872.295,
"GBR","POP","WOMEN","MLN_PER","A","2006",31065.488,
"GBR","POP","WOMEN","MLN_PER","A","2007",31291.193,
"GBR","POP","WOMEN","MLN_PER","A","2008",31523.149,
"GBR","POP","WOMEN","MLN_PER","A","2009",31728.274,
"GBR","POP","WOMEN","MLN_PER","A","2010",31953.963,
"GBR","POP","WOMEN","MLN_PER","A","2011",32187.886,
"GBR","POP","WOMEN","MLN_PER","A","2012",32389.808,
"GBR","POP","WOMEN","MLN_PER","A","2013",32572.633,
"GBR","POP","WOMEN","MLN_PER","A","2014",32803,
"GBR","POP","WOMEN","MLN_PER","A","2015",33035.589,
"GBR","POP","WOMEN","MLN_PER","A","2016",33270.38,
"GBR","POP","WOMEN","MLN_PER","A","2017",33458.428,
"GBR","POP","WOMEN","MLN_PER","A","2018",33645.348,
"GBR","POP","WOMEN","MLN_PER","A","2019",33818.578,
"GBR","POP","WOMEN","MLN_PER","A","2020",33935.525,
"USA","POP","TOT","AGRWTH","A","1951",1.71172768425738,
"USA","POP","TOT","AGRWTH","A","1952",1.72707093134515,
"USA","POP","TOT","AGRWTH","A","1953",1.67020389489894,
"USA","POP","TOT","AGRWTH","A","1954",1.77399652520019,
"USA","POP","TOT","AGRWTH","A","1955",1.78213941452501,
"USA","POP","TOT","AGRWTH","A","1956",1.7910007064253,
"USA","POP","TOT","AGRWTH","A","1957",1.82418218415512,
"USA","POP","TOT","AGRWTH","A","1958",1.68490778771274,
"USA","POP","TOT","AGRWTH","A","1959",1.68555118201366,
"USA","POP","TOT","AGRWTH","A","1960",1.59789458705947,
"USA","POP","TOT","AGRWTH","A","1961",1.67172393946797,
"USA","POP","TOT","AGRWTH","A","1962",1.54947632002597,
"USA","POP","TOT","AGRWTH","A","1963",1.44960534178669,
"USA","POP","TOT","AGRWTH","A","1964",1.39873591773843,
"USA","POP","TOT","AGRWTH","A","1965",1.25810996432824,
"USA","POP","TOT","AGRWTH","A","1966",1.16178104808417,
"USA","POP","TOT","AGRWTH","A","1967",1.09468574479151,
"USA","POP","TOT","AGRWTH","A","1968",1.00346000144048,
"USA","POP","TOT","AGRWTH","A","1969",0.981980354035363,
"USA","POP","TOT","AGRWTH","A","1970",1.17192805934623,
"USA","POP","TOT","AGRWTH","A","1971",1.27211672479025,
"USA","POP","TOT","AGRWTH","A","1972",1.07644067827054,
"USA","POP","TOT","AGRWTH","A","1973",0.958935281579254,
"USA","POP","TOT","AGRWTH","A","1974",0.917913796005478,
"USA","POP","TOT","AGRWTH","A","1975",0.99098998078726,
"USA","POP","TOT","AGRWTH","A","1976",0.954731887820951,
"USA","POP","TOT","AGRWTH","A","1977",1.01096582751212,
"USA","POP","TOT","AGRWTH","A","1978",1.06480481412445,
"USA","POP","TOT","AGRWTH","A","1979",1.1101139119969,
"USA","POP","TOT","AGRWTH","A","1980",0.963848528607525,
"USA","POP","TOT","AGRWTH","A","1981",0.98626301955288,
"USA","POP","TOT","AGRWTH","A","1982",0.958201537681573,
"USA","POP","TOT","AGRWTH","A","1983",0.918369618873518,
"USA","POP","TOT","AGRWTH","A","1984",0.869537046679195,
"USA","POP","TOT","AGRWTH","A","1985",0.890021784043824,
"USA","POP","TOT","AGRWTH","A","1986",0.928487207427067,
"USA","POP","TOT","AGRWTH","A","1987",0.897849114686236,
"USA","POP","TOT","AGRWTH","A","1988",0.912160580121952,
"USA","POP","TOT","AGRWTH","A","1989",0.948980638291574,
"USA","POP","TOT","AGRWTH","A","1990",1.13588556288746,
"USA","POP","TOT","AGRWTH","A","1991",1.34528048385834,
"USA","POP","TOT","AGRWTH","A","1992",1.39665975864957,
"USA","POP","TOT","AGRWTH","A","1993",1.32716383010402,
"USA","POP","TOT","AGRWTH","A","1994",1.2339375281617,
"USA","POP","TOT","AGRWTH","A","1995",1.1981233875181,
"USA","POP","TOT","AGRWTH","A","1996",1.17016291291799,
"USA","POP","TOT","AGRWTH","A","1997",1.20739050276212,
"USA","POP","TOT","AGRWTH","A","1998",1.17631218470555,
"USA","POP","TOT","AGRWTH","A","1999",1.15498154778223,
"USA","POP","TOT","AGRWTH","A","2000",1.11892241980015,
"USA","POP","TOT","AGRWTH","A","2001",0.994655521284159,
"USA","POP","TOT","AGRWTH","A","2002",0.932114868442424,
"USA","POP","TOT","AGRWTH","A","2003",0.863185861469374,
"USA","POP","TOT","AGRWTH","A","2004",0.929779814052861,
"USA","POP","TOT","AGRWTH","A","2005",0.925974023871658,
"USA","POP","TOT","AGRWTH","A","2006",0.968917823800483,
"USA","POP","TOT","AGRWTH","A","2007",0.955592144554289,
"USA","POP","TOT","AGRWTH","A","2008",0.950352730220279,
"USA","POP","TOT","AGRWTH","A","2009",0.880505139651472,
"USA","POP","TOT","AGRWTH","A","2010",0.833067530200953,
"USA","POP","TOT","AGRWTH","A","2011",0.729434209399464,
"USA","POP","TOT","AGRWTH","A","2012",0.736297377716247,
"USA","POP","TOT","AGRWTH","A","2013",0.695266106576262,
"USA","POP","TOT","AGRWTH","A","2014",0.73605720119924,
"USA","POP","TOT","AGRWTH","A","2015",0.738934051405203,
"USA","POP","TOT","AGRWTH","A","2016",0.727308198765505,
"USA","POP","TOT","AGRWTH","A","2017",0.634649414028781,
"USA","POP","TOT","AGRWTH","A","2018",0.527823501450507,
"USA","POP","TOT","AGRWTH","A","2019",0.456419722224696,
"USA","POP","TOT","AGRWTH","A","2020",0.35152747699507,
"USA","POP","MEN","MLN_PER","A","1950",75.849012,
"USA","POP","MEN","MLN_PER","A","1951",77.101263,
"USA","POP","MEN","MLN_PER","A","1952",78.37219,
"USA","POP","MEN","MLN_PER","A","1953",79.61431,
"USA","POP","MEN","MLN_PER","A","1954",80.972704,
"USA","POP","MEN","MLN_PER","A","1955",82.363638,
"USA","POP","MEN","MLN_PER","A","1956",83.779505,
"USA","POP","MEN","MLN_PER","A","1957",85.248426,
"USA","POP","MEN","MLN_PER","A","1958",86.605105,
"USA","POP","MEN","MLN_PER","A","1959",87.995434,
"USA","POP","MEN","MLN_PER","A","1960",89.319511,
"USA","POP","MEN","MLN_PER","A","1961",90.739919,
"USA","POP","MEN","MLN_PER","A","1962",92.066119,
"USA","POP","MEN","MLN_PER","A","1963",93.302933,
"USA","POP","MEN","MLN_PER","A","1964",94.517752,
"USA","POP","MEN","MLN_PER","A","1965",95.608501,
"USA","POP","MEN","MLN_PER","A","1966",96.619711,
"USA","POP","MEN","MLN_PER","A","1967",97.563882,
"USA","POP","MEN","MLN_PER","A","1968",98.426257,
"USA","POP","MEN","MLN_PER","A","1969",99.286946,
"USA","POP","MEN","MLN_PER","A","1970",100.353876,
"USA","POP","MEN","MLN_PER","A","1971",101.567006,
"USA","POP","MEN","MLN_PER","A","1972",102.590732,
"USA","POP","MEN","MLN_PER","A","1973",103.506451,
"USA","POP","MEN","MLN_PER","A","1974",104.39111,
"USA","POP","MEN","MLN_PER","A","1975",105.365965,
"USA","POP","MEN","MLN_PER","A","1976",106.308604,
"USA","POP","MEN","MLN_PER","A","1977",107.334548,
"USA","POP","MEN","MLN_PER","A","1978",108.42358,
"USA","POP","MEN","MLN_PER","A","1979",109.583961,
"USA","POP","MEN","MLN_PER","A","1980",110.39873,
"USA","POP","MEN","MLN_PER","A","1981",111.502932,
"USA","POP","MEN","MLN_PER","A","1982",112.579409,
"USA","POP","MEN","MLN_PER","A","1983",113.646996,
"USA","POP","MEN","MLN_PER","A","1984",114.670261,
"USA","POP","MEN","MLN_PER","A","1985",115.729534,
"USA","POP","MEN","MLN_PER","A","1986",116.865159,
"USA","POP","MEN","MLN_PER","A","1987",117.960809,
"USA","POP","MEN","MLN_PER","A","1988",119.085538,
"USA","POP","MEN","MLN_PER","A","1989",120.277515,
"USA","POP","MEN","MLN_PER","A","1990",121.713764,
"USA","POP","MEN","MLN_PER","A","1991",123.416235,
"USA","POP","MEN","MLN_PER","A","1992",125.247146,
"USA","POP","MEN","MLN_PER","A","1993",126.9706,
"USA","POP","MEN","MLN_PER","A","1994",128.597479,
"USA","POP","MEN","MLN_PER","A","1995",130.215371,
"USA","POP","MEN","MLN_PER","A","1996",131.807484,
"USA","POP","MEN","MLN_PER","A","1997",133.473526,
"USA","POP","MEN","MLN_PER","A","1998",135.129904,
"USA","POP","MEN","MLN_PER","A","1999",136.802873,
"USA","POP","MEN","MLN_PER","A","2000",138.458548,
"USA","POP","MEN","MLN_PER","A","2001",139.998551,
"USA","POP","MEN","MLN_PER","A","2002",141.413818,
"USA","POP","MEN","MLN_PER","A","2003",142.676927,
"USA","POP","MEN","MLN_PER","A","2004",144.137674,
"USA","POP","MEN","MLN_PER","A","2005",145.560767,
"USA","POP","MEN","MLN_PER","A","2006",147.060702,
"USA","POP","MEN","MLN_PER","A","2007",148.612102,
"USA","POP","MEN","MLN_PER","A","2008",150.074226,
"USA","POP","MEN","MLN_PER","A","2009",151.44949,
"USA","POP","MEN","MLN_PER","A","2010",152.077478,
"USA","POP","MEN","MLN_PER","A","2011",153.21298,
"USA","POP","MEN","MLN_PER","A","2012",154.397027,
"USA","POP","MEN","MLN_PER","A","2013",155.514054,
"USA","POP","MEN","MLN_PER","A","2014",156.69581,
"USA","POP","MEN","MLN_PER","A","2015",157.906843,
